# How often a word is written in English, per million words, for the twenty
# thousand commonest of them. Counts from Peter Norvig's count_1w.txt, which
# comes off the Google Web Trillion Word Corpus; turned into a rate here so
# that nothing has to divide by the size of a corpus it cannot see, and cut to
# words of three letters and up because nothing shorter is measured against it.
aquatic	10.298
reliance	10.298
habits	10.294
striking	10.293
myth	10.292
infectious	10.289
podcasts	10.287
singh	10.287
gig	10.285
gilbert	10.285
sas	10.284
ferrari	10.284
continuity	10.279
brook	10.278
outputs	10.275
phenomenon	10.273
ensemble	10.272
insulin	10.269
assured	10.268
biblical	10.268
weed	10.266
conscious	10.265
accent	10.264
mysimon	10.260
eleven	10.259
wives	10.255
ambient	10.255
utilize	10.255
mileage	10.252
oecd	10.251
prostate	10.248
adaptor	10.248
auburn	10.246
unlock	10.246
hyundai	10.245
pledge	10.244
vampire	10.243
angela	10.243
relates	10.242
nitrogen	10.240
xerox	10.240
dice	10.239
merger	10.238
softball	10.237
referrals	10.237
quad	10.232
dock	10.232
differently	10.232
firewire	10.232
mods	10.231
nextel	10.230
framing	10.229
organised	10.222
musician	10.221
blocking	10.217
rwanda	10.214
sorts	10.212
integrating	10.212
vsnet	10.211
limiting	10.210
dispatch	10.209
revisions	10.209
papua	10.206
restored	10.206
hint	10.205
armor	10.205
riders	10.204
chargers	10.202
remark	10.202
dozens	10.201
varies	10.201
msie	10.197
reasoning	10.197
liz	10.187
rendered	10.186
picking	10.186
charitable	10.184
guards	10.184
annotated	10.182
ccd	10.182
convinced	10.181
openings	10.181
buys	10.180
burlington	10.176
replacing	10.175
researcher	10.172
watershed	10.172
councils	10.171
occupations	10.170
acknowledged	10.168
nudity	10.165
kruger	10.161
pockets	10.160
granny	10.160
pork	10.157
equilibrium	10.153
viral	10.150
inquire	10.148
pipes	10.144
characterized	10.144
laden	10.142
aruba	10.141
cottages	10.141
realtor	10.137
merge	10.137
privilege	10.134
edgar	10.132
develops	10.132
qualifying	10.131
chassis	10.125
dubai	10.121
estimation	10.121
barn	10.121
pushing	10.121
llp	10.120
fleece	10.117
pediatric	10.117
boc	10.116
fare	10.116
asus	10.113
pierce	10.112
allan	10.109
dressing	10.108
techrepublic	10.108
sperm	10.108
bald	10.107
filme	10.107
craps	10.107
fuji	10.106
frost	10.101
leon	10.099
institutes	10.097
mold	10.095
dame	10.093
sally	10.088
yacht	10.088
tracy	10.086
prefers	10.086
drilling	10.085
brochures	10.085
herb	10.084
tmp	10.082
alot	10.082
ate	10.082
breach	10.081
whale	10.080
traveller	10.080
appropriations	10.077
suspected	10.076
tomatoes	10.074
benchmark	10.074
beginners	10.074
instructors	10.074
highlighted	10.073
bedford	10.073
stationery	10.072
idle	10.069
mustang	10.067
unauthorized	10.064
clusters	10.063
antibody	10.062
competent	10.062
momentum	10.060
fin	10.060
wiring	10.059
pastor	10.058
mud	10.057
calvin	10.051
uni	10.048
shark	10.039
contributor	10.037
demonstrates	10.036
phases	10.035
grateful	10.034
emerald	10.033
gradually	10.033
laughing	10.032
grows	10.031
cliff	10.030
desirable	10.030
tract	10.027
ballet	10.026
journalist	10.024
abraham	10.023
bumper	10.012
afterwards	10.011
webpage	10.011
religions	10.008
garlic	10.006
hostels	10.003
shine	10.001
senegal	10.000
explosion	9.993
banned	9.987
wendy	9.986
briefs	9.985
signatures	9.984
diffs	9.982
cove	9.979
mumbai	9.974
ozone	9.973
disciplines	9.970
casa	9.969
daughters	9.964
conversations	9.963
radios	9.962
tariff	9.961
nvidia	9.960
opponent	9.959
pasta	9.956
simplified	9.956
muscles	9.956
serum	9.955
wrapped	9.952
swift	9.947
motherboard	9.944
runtime	9.940
inbox	9.939
focal	9.938
bibliographic	9.937
vagina	9.937
eden	9.935
distant	9.935
incl	9.935
champagne	9.934
ala	9.933
decimal	9.933
deviation	9.931
superintendent	9.930
propecia	9.930
dip	9.930
nbc	9.927
samba	9.927
hostel	9.925
housewives	9.924
employ	9.924
mongolia	9.923
penguin	9.922
magical	9.921
influences	9.921
inspections	9.918
irrigation	9.914
miracle	9.912
manually	9.910
reprint	9.908
reid	9.908
hydraulic	9.906
centered	9.902
robertson	9.901
flex	9.899
yearly	9.899
penetration	9.899
wound	9.896
belle	9.896
rosa	9.895
conviction	9.894
hash	9.891
omissions	9.890
writings	9.889
hamburg	9.888
lazy	9.885
mpg	9.881
retrieval	9.878
qualities	9.878
cindy	9.878
lolita	9.878
fathers	9.876
carb	9.873
charging	9.872
cas	9.870
marvel	9.867
lined	9.866
cio	9.860
dow	9.860
prototype	9.858
importantly	9.858
petite	9.856
apparatus	9.854
upc	9.853
terrain	9.851
dui	9.851
pens	9.851
explaining	9.850
yen	9.850
strips	9.848
gossip	9.844
rangers	9.837
nomination	9.835
empirical	9.835
rotary	9.832
worm	9.831
dependence	9.829
discrete	9.828
beginner	9.828
boxed	9.825
lid	9.822
sexuality	9.820
polyester	9.820
cubic	9.818
deaf	9.818
commitments	9.817
suggesting	9.816
sapphire	9.815
kinase	9.815
skirts	9.813
mats	9.811
remainder	9.807
crawford	9.804
labeled	9.803
privileges	9.803
televisions	9.800
specializing	9.800
marking	9.800
commodities	9.796
pvc	9.795
serbia	9.793
sheriff	9.792
griffin	9.791
declined	9.791
guyana	9.791
spies	9.789
blah	9.787
mime	9.787
neighbor	9.782
motorcycles	9.776
elect	9.775
highways	9.769
thinkpad	9.769
concentrate	9.768
intimate	9.767
reproductive	9.766
preston	9.764
deadly	9.760
cunt	9.756
feof	9.752
bunny	9.743
chevy	9.743
molecules	9.742
rounds	9.740
longest	9.739
refrigerator	9.738
tions	9.737
intervals	9.737
sentences	9.732
dentists	9.730
usda	9.729
exclusion	9.729
workstation	9.726
holocaust	9.726
keen	9.725
flyer	9.723
peas	9.723
dosage	9.723
receivers	9.723
urls	9.723
customise	9.721
disposition	9.721
variance	9.715
navigator	9.713
investigators	9.713
cameroon	9.712
baking	9.712
marijuana	9.711
adaptive	9.711
computed	9.707
needle	9.705
baths	9.705
enb	9.705
cathedral	9.704
brakes	9.703
nirvana	9.697
fairfield	9.696
owns	9.696
til	9.692
invision	9.691
sticky	9.690
destiny	9.690
generous	9.689
madness	9.689
emacs	9.688
climb	9.688
blowing	9.683
fascinating	9.683
landscapes	9.683
heated	9.682
lafayette	9.681
jackie	9.680
wto	9.679
computation	9.676
hay	9.672
cardiovascular	9.672
sparc	9.669
cardiac	9.666
salvation	9.666
dover	9.664
adrian	9.663
predictions	9.661
accompanying	9.660
vatican	9.655
brutal	9.651
learners	9.650
selective	9.649
arbitration	9.648
configuring	9.647
token	9.645
editorials	9.644
zinc	9.643
sacrifice	9.642
seekers	9.639
guru	9.638
isa	9.634
removable	9.632
convergence	9.630
yields	9.629
gibraltar	9.629
levy	9.629
suited	9.629
numeric	9.629
anthropology	9.626
skating	9.625
kinda	9.625
aberdeen	9.625
emperor	9.625
grad	9.622
malpractice	9.619
dylan	9.618
bras	9.617
belts	9.610
blacks	9.608
educated	9.605
rebates	9.604
reporters	9.604
burke	9.600
proudly	9.600
pix	9.599
necessity	9.599
rendering	9.598
mic	9.596
inserted	9.594
pulling	9.591
basename	9.590
kyle	9.590
obesity	9.590
curves	9.587
suburban	9.585
touring	9.582
clara	9.579
vertex	9.579
hepatitis	9.577
nationally	9.574
tomato	9.573
andorra	9.572
waterproof	9.570
expired	9.567
travels	9.565
flush	9.565
waiver	9.565
pale	9.560
specialties	9.560
hayes	9.559
humanitarian	9.558
invitations	9.558
functioning	9.555
delight	9.555
survivor	9.554
garcia	9.553
cingular	9.551
economies	9.550
alexandria	9.550
bacterial	9.549
moses	9.549
counted	9.548
undertake	9.545
declare	9.542
continuously	9.539
johns	9.539
valves	9.537
gaps	9.537
impaired	9.535
achievements	9.534
donors	9.534
tear	9.531
jewel	9.528
teddy	9.525
convertible	9.523
ata	9.521
teaches	9.521
ventures	9.519
nil	9.519
bufing	9.515
stranger	9.514
tragedy	9.513
julian	9.512
nest	9.511
pam	9.509
dryer	9.508
painful	9.508
velvet	9.507
tribunal	9.505
ruled	9.505
nato	9.503
pensions	9.501
prayers	9.500
funky	9.500
secretariat	9.497
nowhere	9.492
cop	9.491
paragraphs	9.487
gale	9.485
joins	9.485
adolescent	9.484
nominations	9.483
wesley	9.483
dim	9.480
lately	9.478
cancelled	9.476
scary	9.474
mattress	9.472
mpegs	9.470
brunei	9.468
likewise	9.468
banana	9.467
introductory	9.467
slovak	9.464
cakes	9.463
stan	9.459
reservoir	9.457
occurrence	9.456
idol	9.455
bloody	9.453
mixer	9.451
remind	9.451
worcester	9.445
sbjct	9.445
demographic	9.442
charming	9.442
mai	9.440
tooth	9.439
disciplinary	9.436
annoying	9.434
respected	9.434
stays	9.433
disclose	9.432
affair	9.430
drove	9.430
washer	9.429
upset	9.427
restrict	9.427
springer	9.427
beside	9.425
mines	9.424
portraits	9.422
rebound	9.420
logan	9.419
mentor	9.416
interpreted	9.413
evaluations	9.412
fought	9.412
baghdad	9.409
elimination	9.409
metres	9.409
hypothetical	9.408
immigrants	9.404
complimentary	9.404
helicopter	9.401
pencil	9.399
freeze	9.397
performer	9.395
abu	9.393
titled	9.392
commissions	9.391
sphere	9.390
powerseller	9.388
moss	9.382
ratios	9.382
concord	9.379
graduated	9.379
endorsed	9.378
surprising	9.370
walnut	9.369
lance	9.368
ladder	9.367
italia	9.365
unnecessary	9.364
dramatically	9.364
liberia	9.364
sherman	9.357
cork	9.356
maximize	9.352
hansen	9.350
senators	9.348
workout	9.347
mali	9.346
yugoslavia	9.346
bleeding	9.345
characterization	9.344
colon	9.342
likelihood	9.340
lanes	9.334
purse	9.333
fundamentals	9.333
contamination	9.333
mtv	9.328
endangered	9.328
compromise	9.327
masturbation	9.326
optimize	9.324
stating	9.323
dome	9.323
caroline	9.322
leu	9.319
expiration	9.317
namespace	9.315
align	9.315
peripheral	9.314
bless	9.313
engaging	9.313
negotiation	9.313
crest	9.313
opponents	9.309
triumph	9.307
nominated	9.307
confidentiality	9.307
electoral	9.305
changelog	9.304
welding	9.304
orgasm	9.301
deferred	9.301
alternatively	9.301
heel	9.299
alloy	9.299
condos	9.295
plots	9.295
polished	9.294
yang	9.294
gently	9.293
greensboro	9.292
tulsa	9.290
locking	9.289
casey	9.289
controversial	9.285
draws	9.281
fridge	9.281
blanket	9.280
bloom	9.279
simpsons	9.272
lou	9.270
elliott	9.266
recovered	9.265
fraser	9.265
justify	9.264
upgrading	9.263
blades	9.261
pgp	9.257
loops	9.249
surge	9.244
frontpage	9.242
trauma	9.241
tahoe	9.239
advert	9.235
possess	9.235
demanding	9.235
defensive	9.234
sip	9.233
flashers	9.227
subaru	9.227
forbidden	9.223
vanilla	9.219
programmers	9.219
monitored	9.214
installations	9.211
deutschland	9.211
picnic	9.211
souls	9.211
arrivals	9.210
spank	9.209
practitioner	9.202
motivated	9.201
dumb	9.199
smithsonian	9.198
hollow	9.197
vault	9.196
securely	9.196
examining	9.195
fioricet	9.195
groove	9.194
revelation	9.193
pursuit	9.189
delegation	9.185
wires	9.185
dictionaries	9.180
mails	9.177
backing	9.177
greenhouse	9.176
sleeps	9.175
blake	9.171
transparency	9.170
dee	9.170
travis	9.169
endless	9.169
figured	9.165
orbit	9.163
currencies	9.163
niger	9.162
bacon	9.157
survivors	9.153
positioning	9.153
heater	9.149
colony	9.145
cannon	9.144
circus	9.143
promoted	9.143
forbes	9.141
mae	9.140
moldova	9.138
mel	9.135
descending	9.135
paxil	9.134
spine	9.131
trout	9.129
enclosed	9.129
feat	9.128
temporarily	9.128
ntsc	9.127
cooked	9.127
thriller	9.122
transmit	9.121
apnic	9.120
fatty	9.120
gerald	9.120
pressed	9.118
frequencies	9.118
scanned	9.114
reflections	9.113
hunger	9.110
mariah	9.109
sic	9.109
municipality	9.105
usps	9.105
joyce	9.103
detective	9.103
surgeon	9.097
cement	9.096
experiencing	9.092
fireplace	9.089
endorsement	9.085
planners	9.083
disputes	9.081
textiles	9.081
missile	9.079
intranet	9.072
closes	9.070
seq	9.069
psychiatry	9.068
persistent	9.067
deborah	9.066
conf	9.066
marco	9.065
assists	9.065
summaries	9.064
glow	9.063
gabriel	9.062
auditor	9.060
wma	9.059
aquarium	9.059
violin	9.059
prophet	9.057
cir	9.053
bracket	9.048
looksmart	9.048
isaac	9.048
oxide	9.048
oaks	9.046
magnificent	9.045
erik	9.044
colleague	9.041
naples	9.039
promptly	9.038
modems	9.038
adaptation	9.036
harmful	9.035
paintball	9.032
prozac	9.030
sexually	9.029
enclosure	9.028
acm	9.024
dividend	9.021
newark	9.017
paso	9.015
glucose	9.015
phantom	9.014
norm	9.011
playback	9.011
supervisors	9.010
westminster	9.010
turtle	9.008
ips	9.006
distances	9.006
absorption	9.003
treasures	9.001
dsc	9.001
warned	9.000
neural	8.999
ware	8.999
fossil	8.998
mia	8.998
hometown	8.996
badly	8.995
transcripts	8.992
apollo	8.989
wan	8.987
disappointed	8.985
persian	8.979
continually	8.976
communist	8.975
collectible	8.974
handmade	8.972
greene	8.970
entrepreneurs	8.970
robots	8.968
grenada	8.968
creations	8.967
jade	8.965
scoop	8.965
acquisitions	8.961
foul	8.958
keno	8.958
gtk	8.956
earning	8.955
mailman	8.955
sanyo	8.953
nested	8.953
biodiversity	8.953
excitement	8.949
somalia	8.947
movers	8.946
verbal	8.943
blink	8.940
presently	8.935
seas	8.935
carlo	8.932
workflow	8.932
mysterious	8.931
novelty	8.931
bryant	8.931
tiles	8.929
voyuer	8.927
librarian	8.927
subsidiaries	8.927
switched	8.919
stockholm	8.919
tamil	8.919
garmin	8.914
pose	8.914
fuzzy	8.913
indonesian	8.913
grams	8.911
therapist	8.907
richards	8.906
mrna	8.906
budgets	8.905
toolkit	8.898
promising	8.898
relaxation	8.896
goat	8.896
render	8.895
carmen	8.894
ira	8.894
sen	8.893
thereafter	8.893
hardwood	8.890
erotica	8.890
temporal	8.889
sail	8.889
forge	8.887
commissioners	8.886
dense	8.885
dts	8.880
brave	8.878
forwarding	8.877
awful	8.871
nightmare	8.871
airplane	8.870
reductions	8.870
southampton	8.870
istanbul	8.869
impose	8.866
organisms	8.863
sega	8.862
telescope	8.862
viewers	8.860
asbestos	8.857
portsmouth	8.856
cdna	8.856
meyer	8.854
enters	8.854
pod	8.853
savage	8.852
advancement	8.851
harassment	8.849
willow	8.848
resumes	8.845
bolt	8.845
gage	8.845
throwing	8.843
existed	8.842
whore	8.841
generators	8.839
wagon	8.839
barbie	8.839
dat	8.838
favour	8.836
soa	8.835
knock	8.835
urge	8.835
smtp	8.832
generates	8.831
potatoes	8.829
thorough	8.827
replication	8.826
inexpensive	8.826
kurt	8.825
receptors	8.824
peers	8.823
roland	8.822
optimum	8.822
neon	8.821
interventions	8.821
quilt	8.820
huntington	8.818
creature	8.812
ours	8.812
mounts	8.811
syracuse	8.811
internship	8.810
lone	8.809
refresh	8.808
aluminium	8.806
snowboard	8.806
beastality	8.804
webcast	8.804
michel	8.803
evanescence	8.802
subtle	8.800
coordinated	8.799
notre	8.798
shipments	8.796
maldives	8.796
stripes	8.795
firmware	8.795
antarctica	8.792
cope	8.789
shepherd	8.787
canberra	8.786
cradle	8.785
chancellor	8.783
mambo	8.782
lime	8.781
kirk	8.781
flour	8.778
controversy	8.776
legendary	8.771
bool	8.771
sympathy	8.769
choir	8.767
avoiding	8.767
beautifully	8.766
blond	8.765
expects	8.765
cho	8.765
jumping	8.764
fabrics	8.761
antibodies	8.761
polymer	8.760
hygiene	8.759
wit	8.755
poultry	8.753
virtue	8.753
burst	8.753
examinations	8.750
surgeons	8.750
bouquet	8.746
immunology	8.746
promotes	8.744
mandate	8.744
wiley	8.742
departmental	8.742
bbs	8.742
spas	8.742
ind	8.736
corpus	8.735
johnston	8.733
terminology	8.730
gentleman	8.730
fibre	8.730
reproduce	8.730
convicted	8.729
shades	8.729
jets	8.726
indices	8.726
roommates	8.725
adware	8.724
qui	8.720
intl	8.720
threatening	8.718
spokesman	8.717
zoloft	8.716
activists	8.716
frankfurt	8.715
prisoner	8.714
daisy	8.713
halifax	8.711
encourages	8.710
ultram	8.709
cursor	8.709
assembled	8.707
earliest	8.707
donated	8.706
stuffed	8.706
restructuring	8.706
insects	8.705
terminals	8.704
crude	8.704
morrison	8.704
maiden	8.703
simulations	8.703
sufficiently	8.699
examines	8.699
viking	8.697
myrtle	8.697
bored	8.697
cleanup	8.695
yarn	8.695
knit	8.694
conditional	8.693
mug	8.692
crossword	8.692
bother	8.692
budapest	8.690
conceptual	8.690
knitting	8.684
attacked	8.683
bhutan	8.679
liechtenstein	8.678
mating	8.675
compute	8.674
redhead	8.673
arrives	8.672
translator	8.671
automobiles	8.670
tractor	8.668
allah	8.666
continent	8.664
unwrap	8.662
fares	8.661
longitude	8.658
resist	8.656
challenged	8.650
telecharger	8.649
hoped	8.649
pike	8.647
safer	8.646
insertion	8.646
instrumentation	8.644
ids	8.642
hugo	8.641
wagner	8.639
constraint	8.639
groundwater	8.638
touched	8.638
strengthening	8.636
cologne	8.635
gzip	8.635
wishing	8.634
ranger	8.632
smallest	8.629
insulation	8.629
newman	8.628
marsh	8.626
ricky	8.624
ctrl	8.624
scared	8.623
theta	8.622
infringement	8.621
bent	8.621
laos	8.621
subjective	8.618
monsters	8.614
asylum	8.613
lightbox	8.610
robbie	8.610
stake	8.607
cocktail	8.606
outlets	8.606
swaziland	8.600
varieties	8.599
arbor	8.599
mediawiki	8.598
configurations	8.597
poison	8.597
ethnicity	8.596
dominated	8.596
costly	8.595
derivatives	8.589
prevents	8.589
stitch	8.586
lesotho	8.584
rifle	8.582
severity	8.582
rfid	8.579
notable	8.578
warfare	8.577
retailing	8.576
judiciary	8.576
embroidery	8.574
mama	8.574
inland	8.574
oscommerce	8.571
nonfiction	8.569
homeowners	8.566
racism	8.562
greenland	8.562
interpret	8.561
accord	8.560
vaio	8.559
modest	8.559
gamers	8.558
slr	8.557
licensee	8.557
countryside	8.557
sorting	8.557
liaison	8.557
bisexual	8.553
rel	8.552
unused	8.551
bulbs	8.550
ign	8.545
consuming	8.541
installer	8.541
tourists	8.541
sandals	8.539
powershot	8.536
bestselling	8.535
insure	8.533
packaged	8.533
behaviors	8.532
clarify	8.530
seconded	8.528
activate	8.526
waist	8.525
attributed	8.524
seychelles	8.524
fatigue	8.520
owl	8.520
patriot	8.520
sewer	8.517
crystals	8.516
kathleen	8.515
bosch	8.515
forthcoming	8.514
sandisk	8.513
num	8.511
treats	8.511
marino	8.510
detention	8.507
carson	8.505
vitro	8.502
exceeds	8.501
complementary	8.499
cosponsors	8.499
gallon	8.498
coil	8.497
battles	8.497
hyatt	8.495
traders	8.495
carlton	8.494
bitter	8.494
memorandum	8.492
burned	8.491
cardinal	8.490
dragons	8.489
converting	8.488
romeo	8.485
din	8.485
burundi	8.483
incredibly	8.480
delegates	8.479
turks	8.478
roma	8.476
demos	8.476
balancing	8.475
btw	8.473
att	8.473
vet	8.472
sided	8.472
claiming	8.471
psychiatric	8.470
tittens	8.470
teenagers	8.466
courtyard	8.466
presidents	8.466
offenders	8.462
depart	8.459
grading	8.458
cuban	8.458
tenants	8.457
expressly	8.457
distinctive	8.455
lily	8.454
brackets	8.452
unofficial	8.452
oversight	8.451
valentines	8.451
vonage	8.450
privately	8.449
wetlands	8.449
minded	8.448
resin	8.445
allies	8.442
twilight	8.442
preserved	8.439
crossed	8.438
kensington	8.437
monterey	8.436
linen	8.434
rita	8.434
quicktime	8.432
ascending	8.430
seals	8.430
nominal	8.430
alicia	8.429
decay	8.428
weaknesses	8.427
underwater	8.424
quartz	8.423
registers	8.417
eighth	8.415
pbs	8.415
usher	8.414
herbert	8.411
authorised	8.408
improves	8.405
advocates	8.401
phenomena	8.393
buffet	8.390
deciding	8.388
skate	8.386
vanuatu	8.381
joey	8.375
erotik	8.374
hackers	8.371
tilt	8.371
supportive	8.370
granite	8.368
repeatedly	8.367
lynch	8.367
masses	8.365
transformed	8.363
athlete	8.363
targeting	8.361
franc	8.360
bead	8.360
enforce	8.360
preschool	8.359
similarity	8.359
landlord	8.358
leak	8.356
timor	8.356
assorted	8.353
implements	8.352
adviser	8.351
flats	8.351
compelling	8.351
vouchers	8.350
megapixel	8.349
booklet	8.348
expecting	8.346
cancun	8.346
heels	8.344
voter	8.341
reimbursement	8.339
turnover	8.338
urine	8.338
cheryl	8.338
radeon	8.336
capri	8.336
towel	8.334
ginger	8.333
italicized	8.333
suburbs	8.331
imagery	8.329
chromosome	8.329
optimized	8.329
sears	8.327
als	8.324
ffl	8.323
flies	8.323
upgraded	8.321
competence	8.321
colorful	8.320
inadequate	8.318
crying	8.318
matthews	8.316
amateurs	8.315
crane	8.313
defendants	8.312
deployed	8.310
governed	8.310
considerably	8.310
investigating	8.306
rotten	8.304
popup	8.302
garnet	8.299
habit	8.299
bulb	8.297
scattered	8.297
honour	8.296
useless	8.292
protects	8.291
northwestern	8.290
audiences	8.289
iris	8.288
coupe	8.288
hal	8.288
benin	8.288
ppp	8.287
bach	8.286
manages	8.284
erosion	8.284
oceania	8.283
abundance	8.282
carpenter	8.282
khan	8.281
insufficient	8.280
highlands	8.277
peters	8.276
fertility	8.276
formulation	8.273
clever	8.272
primer	8.271
che	8.269
lords	8.267
tends	8.267
fresno	8.266
enjoyable	8.264
handbag	8.262
crescent	8.259
bypass	8.258
freshman	8.257
ies	8.256
playground	8.252
negotiate	8.252
logout	8.251
sixty	8.249
exploit	8.249
orgies	8.246
boyfriend	8.245
permanently	8.245
concentrated	8.244
distinguish	8.240
hogtied	8.235
projections	8.234
spark	8.234
illustrate	8.233
lin	8.232
clipart	8.229
patience	8.229
securing	8.228
pathway	8.226
detectors	8.224
newsgroups	8.220
shallow	8.220
stir	8.219
spike	8.218
plated	8.218
jacques	8.217
drawer	8.214
ingredient	8.214
togo	8.211
spectra	8.211
lifting	8.210
judith	8.210
curtain	8.209
disclosed	8.208
davies	8.208
tactical	8.207
pilots	8.206
mailbox	8.205
copenhagen	8.205
expedition	8.204
pile	8.203
operative	8.201
humour	8.199
athlon	8.196
maturity	8.195
caller	8.193
distortion	8.192
prosecution	8.191
het	8.189
landscaping	8.184
tonga	8.184
mol	8.184
imprint	8.183
korn	8.180
natalie	8.178
receipts	8.175
assisting	8.175
shirley	8.175
sanctions	8.171
directv	8.170
goodbye	8.168
viable	8.167
emerged	8.166
deviantart	8.164
defect	8.164
poorly	8.161
goddess	8.157
backs	8.157
observers	8.155
magnets	8.154
formulas	8.152
spacious	8.151
shoulders	8.150
nas	8.149
argues	8.149
wade	8.148
soils	8.144
chapman	8.140
organs	8.139
det	8.139
loyalty	8.136
beloved	8.130
sometime	8.130
ballard	8.125
beating	8.124
faithful	8.124
hunks	8.122
appellant	8.122
libya	8.120
offence	8.120
xsl	8.120
invested	8.118
whatsoever	8.118
numbered	8.117
terminated	8.113
expands	8.112
lithium	8.110
sedan	8.109
pony	8.109
ctr	8.108
comprises	8.107
leap	8.106
bolton	8.106
founding	8.104
swan	8.103
planting	8.103
alphabetically	8.101
facials	8.101
covenant	8.100
dropping	8.097
calories	8.096
airways	8.095
archaeology	8.095
refill	8.093
reagan	8.092
sailor	8.092
fittings	8.092
lining	8.091
banquet	8.089
cares	8.089
sanctuary	8.089
flora	8.087
kazaa	8.084
einstein	8.083
pornstar	8.083
statue	8.082
hilary	8.079
quotation	8.077
equals	8.076
hardy	8.074
vcd	8.071
jumper	8.071
caravan	8.070
diagrams	8.069
harness	8.068
majors	8.068
headsets	8.068
manipulation	8.066
bells	8.066
vascular	8.066
alongside	8.066
impressions	8.065
yankees	8.065
toxicity	8.062
forwarded	8.062
gal	8.060
transmitter	8.058
dorothy	8.058
freeman	8.056
denim	8.055
greenville	8.055
andre	8.055
scat	8.055
ems	8.055
neighborhoods	8.053
puppies	8.049
relaxing	8.049
delphi	8.047
trophy	8.046
emotion	8.045
buick	8.045
slipknot	8.044
nets	8.044
sights	8.043
uniforms	8.043
mst	8.042
residual	8.041
disasters	8.041
asterisk	8.040
versatile	8.039
liquor	8.038
kindergarten	8.037
profitable	8.035
wounded	8.035
clayton	8.034
bash	8.029
derivative	8.029
suffolk	8.029
ngos	8.028
necklaces	8.024
storesshop	8.024
tot	8.024
occupancy	8.023
postgraduate	8.022
doses	8.021
educate	8.019
baked	8.019
glove	8.016
daytona	8.016
wastewater	8.016
prejudice	8.014
herzegovina	8.014
constructor	8.010
technicians	8.009
debbie	8.006
probable	8.006
issuance	8.005
baldwin	8.005
mbps	8.004
incorporation	8.004
rem	8.002
evolutionary	8.000
arriving	7.997
decoration	7.996
nationals	7.994
trojan	7.993
assistants	7.993
counselor	7.991
spinal	7.991
eliminated	7.985
alito	7.984
sooner	7.983
struggling	7.982
enacted	7.981
waterfront	7.980
tenure	7.980
plush	7.979
weber	7.979
diagnosed	7.979
biotech	7.977
unstable	7.976
turkmenistan	7.975
elk	7.972
woodland	7.972
iranian	7.971
nelly	7.969
fulfill	7.969
urged	7.967
reflecting	7.967
unsecured	7.967
brent	7.964
gaining	7.962
kyoto	7.962
cis	7.960
definitive	7.959
appropriately	7.957
shifts	7.955
inactive	7.954
lansing	7.953
traveled	7.953
barcode	7.951
adapt	7.950
extracted	7.949
accession	7.947
patterson	7.944
regulator	7.938
carriage	7.931
therein	7.930
terminate	7.926
rex	7.923
fuels	7.920
txt	7.919
postcode	7.917
traditionally	7.915
withdraw	7.912
soy	7.911
brett	7.909
makefile	7.909
anchorage	7.909
ansi	7.908
paula	7.907
vicodin	7.900
landmark	7.899
greens	7.896
neat	7.896
naming	7.896
stern	7.896
shawn	7.894
suv	7.892
lacrosse	7.890
bentley	7.888
bud	7.888
slaves	7.887
dentist	7.887
utilizing	7.886
mis	7.885
crafted	7.885
burkina	7.884
eritrea	7.883
bbq	7.883
tutor	7.883
idiot	7.882
comprised	7.881
winnipeg	7.880
charities	7.880
mickey	7.879
debit	7.879
sebastian	7.879
aliens	7.878
domino	7.875
dmx	7.875
edits	7.875
unwanted	7.874
raven	7.873
defeated	7.872
strains	7.872
dwelling	7.872
slice	7.870
tanning	7.867
gambia	7.867
aspen	7.866
lacking	7.866
symbolic	7.865
noaa	7.863
cest	7.863
objectionable	7.862
angles	7.861
lemma	7.861
kyrgyzstan	7.860
pressures	7.860
webb	7.857
sensing	7.855
mediation	7.853
venus	7.853
postgresql	7.853
bump	7.853
cowboys	7.852
flames	7.851
primitive	7.849
kbps	7.849
auf	7.848
trac	7.848
stocking	7.845
esp	7.843
dolby	7.842
balloons	7.842
ecosystem	7.840
pkg	7.839
dashboard	7.838
malcolm	7.838
nikki	7.838
georgetown	7.836
technorati	7.835
esl	7.835
norwich	7.834
halls	7.834
alzheimer	7.833
decorations	7.833
pause	7.832
simplicity	7.832
postscript	7.830
dividends	7.829
relaxed	7.827
periodicals	7.827
pearson	7.827
demon	7.825
welcomed	7.824
infinity	7.821
handler	7.817
gabon	7.814
notation	7.812
chandler	7.812
aunt	7.811
interviewed	7.809
crow	7.808
semantic	7.808
dia	7.807
discontinued	7.803
concurrent	7.803
decides	7.802
caption	7.802
bargaining	7.801
globalization	7.801
atv	7.800
vga	7.800
atari	7.799
complain	7.797
pulmonary	7.797
adhesive	7.796
toledo	7.795
asses	7.793
altitude	7.793
compass	7.791
closet	7.790
sch	7.790
reebok	7.790
couch	7.790
evolved	7.790
downs	7.784
mfg	7.783
exceeding	7.783
rogue	7.781
unfair	7.780
blogthis	7.780
electronically	7.779
inspirational	7.778
augusta	7.777
wilmington	7.776
infantry	7.775
faso	7.775
renowned	7.774
corridor	7.774
philosophical	7.774
scripture	7.773
celebrating	7.773
sahara	7.772
justification	7.771
rebuild	7.770
sdram	7.769
vacant	7.769
manuscript	7.769
fixing	7.768
motherboards	7.767
gram	7.765
blk	7.763
hiding	7.762
methodist	7.762
inherent	7.762
dye	7.761
